home_details,graphs_and_data,map_this_home,comparables,street,zipcode,city,state,latitude,longitude,amount,amount_currency,amount_last_updated,amount_change_30days,valuation_range_low,valuation_range_high,region_name,region_id,region_type,overview_link,fsbo_link,sale_link,zillow_home_value_index,fips_county,usecode,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathrooms,bedrooms,last_sold_date,last_sold_price,complete
https://www.zillow.com/homedetails/3782-Coral-Shores-Ct-San-Ysidro-CA-92173/52523742_zpid/,http://www.zillow.com/homedetails/3782-Coral-Shores-Ct-San-Ysidro-CA-92173/52523742_zpid/#charts-and-data,http://www.zillow.com/homes/52523742_zpid/,http://www.zillow.com/homes/comps/52523742_zpid/,3782 Coral Shores Ct,92173,San Ysidro,CA,32.544376,-117.049337,510853,USD,11/2/2019,-2036,485310,536396,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,263389,2001,,1663,2.5,4,10/5/2000,199000,TRUE
https://www.zillow.com/homedetails/3783-Coral-Shores-Ct-San-Ysidro-CA-92173/52523743_zpid/,http://www.zillow.com/homedetails/3783-Coral-Shores-Ct-San-Ysidro-CA-92173/52523743_zpid/#charts-and-data,http://www.zillow.com/homes/52523743_zpid/,http://www.zillow.com/homes/comps/52523743_zpid/,3783 Coral Shores Ct,92173,San Ysidro,CA,32.544117,-117.049234,515166,USD,11/2/2019,-44709,489408,540924,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,293190,2001,,2038,3,5,10/4/2000,221500,TRUE
https://www.zillow.com/homedetails/3786-Coral-Shores-Ct-San-Ysidro-CA-92173/52523741_zpid/,http://www.zillow.com/homedetails/3786-Coral-Shores-Ct-San-Ysidro-CA-92173/52523741_zpid/#charts-and-data,http://www.zillow.com/homes/52523741_zpid/,http://www.zillow.com/homes/comps/52523741_zpid/,3786 Coral Shores Ct,92173,San Ysidro,CA,32.544527,-117.049209,519695,USD,11/2/2019,-41037,493710,545680,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,345345,2001,,2038,3,5,10/10/2000,219000,TRUE
https://www.zillow.com/homedetails/3787-Coral-Shores-Ct-San-Diego-CA-92173/99514538_zpid/,http://www.zillow.com/homedetails/3787-Coral-Shores-Ct-San-Diego-CA-92173/99514538_zpid/#charts-and-data,http://www.zillow.com/homes/99514538_zpid/,http://www.zillow.com/homes/comps/99514538_zpid/,3787 Coral Shores Ct,92173,San Diego,CA,32.543987,-117.04909,509666,USD,11/2/2019,-1779,484183,535149,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,246174,2001,,1558,2,4,10/3/2000,186000,TRUE
https://www.zillow.com/homedetails/3790-Coral-Shores-Ct-San-Ysidro-CA-92173/52523740_zpid/,http://www.zillow.com/homedetails/3790-Coral-Shores-Ct-San-Ysidro-CA-92173/52523740_zpid/#charts-and-data,http://www.zillow.com/homes/52523740_zpid/,http://www.zillow.com/homes/comps/52523740_zpid/,3790 Coral Shores Ct,92173,San Ysidro,CA,32.544535,-117.048974,513698,USD,11/2/2019,2188,488013,539383,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,366302,2001,,1558,2,4,4/30/2014,340000,TRUE
https://www.zillow.com/homedetails/3793-Coral-Shores-Ct-San-Ysidro-CA-92173/52523744_zpid/,http://www.zillow.com/homedetails/3793-Coral-Shores-Ct-San-Ysidro-CA-92173/52523744_zpid/#charts-and-data,http://www.zillow.com/homes/52523744_zpid/,http://www.zillow.com/homes/comps/52523744_zpid/,3793 Coral Shores Ct,92173,San Ysidro,CA,32.544019,-117.048838,513634,USD,11/2/2019,2386,487952,539316,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,306301,2001,,1663,2.5,4,6/30/2010,270000,TRUE
https://www.zillow.com/homedetails/3794-Coral-Shores-Ct-San-Ysidro-CA-92173/52523739_zpid/,http://www.zillow.com/homedetails/3794-Coral-Shores-Ct-San-Ysidro-CA-92173/52523739_zpid/#charts-and-data,http://www.zillow.com/homes/52523739_zpid/,http://www.zillow.com/homes/comps/52523739_zpid/,3794 Coral Shores Ct,92173,San Ysidro,CA,32.544492,-117.048791,538207,USD,11/2/2019,-28283,511297,565117,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,500000,2001,,2038,3,5,11/14/2003,407000,TRUE
https://www.zillow.com/homedetails/3797-Coral-Shores-Ct-San-Ysidro-CA-92173/99533762_zpid/,http://www.zillow.com/homedetails/3797-Coral-Shores-Ct-San-Ysidro-CA-92173/99533762_zpid/#charts-and-data,http://www.zillow.com/homes/99533762_zpid/,http://www.zillow.com/homes/comps/99533762_zpid/,3797 Coral Shores Ct,92173,San Ysidro,CA,32.544022,-117.048667,586519,USD,11/2/2019,-2997,557193,615845,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,330115,2001,,2506,3,5,10/3/2000,208500,TRUE
https://www.zillow.com/homedetails/3803-Coral-Shores-Ct-San-Ysidro-CA-92173/51082234_zpid/,http://www.zillow.com/homedetails/3803-Coral-Shores-Ct-San-Ysidro-CA-92173/51082234_zpid/#charts-and-data,http://www.zillow.com/homes/51082234_zpid/,http://www.zillow.com/homes/comps/51082234_zpid/,3803 Coral Shores Ct,92173,San Ysidro,CA,32.544022,-117.048505,519581,USD,11/2/2019,3301,493602,545560,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,272951,2001,,1663,2.5,4,8/16/2000,192000,TRUE
https://www.zillow.com/homedetails/3804-Coral-Shores-Ct-San-Diego-CA-92173/51082262_zpid/,http://www.zillow.com/homedetails/3804-Coral-Shores-Ct-San-Diego-CA-92173/51082262_zpid/#charts-and-data,http://www.zillow.com/homes/51082262_zpid/,http://www.zillow.com/homes/comps/51082262_zpid/,3804 Coral Shores Ct,92173,San Diego,CA,32.544469,-117.048438,519427,USD,11/2/2019,-46929,493456,545398,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,275310,2001,,2038,3,5,7/25/2000,208000,TRUE
https://www.zillow.com/homedetails/3809-Coral-Shores-Ct-San-Ysidro-CA-92173/51082235_zpid/,http://www.zillow.com/homedetails/3809-Coral-Shores-Ct-San-Ysidro-CA-92173/51082235_zpid/#charts-and-data,http://www.zillow.com/homes/51082235_zpid/,http://www.zillow.com/homes/comps/51082235_zpid/,3809 Coral Shores Ct,92173,San Ysidro,CA,32.544021,-117.048342,564862,USD,11/2/2019,-10211,536619,593105,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,402339,2001,5227,2038,3,5,3/18/2011,332000,TRUE
https://www.zillow.com/homedetails/3812-Coral-Shores-Ct-San-Ysidro-CA-92173/51082261_zpid/,http://www.zillow.com/homedetails/3812-Coral-Shores-Ct-San-Ysidro-CA-92173/51082261_zpid/#charts-and-data,http://www.zillow.com/homes/51082261_zpid/,http://www.zillow.com/homes/comps/51082261_zpid/,3812 Coral Shores Ct,92173,San Ysidro,CA,32.544463,-117.04826,524705,USD,11/2/2019,1802,498470,556187,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,478583,2001,,1558,2,4,6/17/2016,460000,TRUE
https://www.zillow.com/homedetails/3815-Coral-Shores-Ct-San-Ysidro-CA-92173/51082236_zpid/,http://www.zillow.com/homedetails/3815-Coral-Shores-Ct-San-Ysidro-CA-92173/51082236_zpid/#charts-and-data,http://www.zillow.com/homes/51082236_zpid/,http://www.zillow.com/homes/comps/51082236_zpid/,3815 Coral Shores Ct,92173,San Ysidro,CA,32.544026,-117.048173,520043,USD,11/2/2019,5496,494041,546045,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,465000,2001,,1663,2.5,4,11/25/2003,397500,TRUE
https://www.zillow.com/homedetails/3820-Coral-Shores-Ct-San-Ysidro-CA-92173/51082260_zpid/,http://www.zillow.com/homedetails/3820-Coral-Shores-Ct-San-Ysidro-CA-92173/51082260_zpid/#charts-and-data,http://www.zillow.com/homes/51082260_zpid/,http://www.zillow.com/homes/comps/51082260_zpid/,3820 Coral Shores Ct,92173,San Ysidro,CA,32.544476,-117.048078,510742,USD,11/2/2019,-1835,485205,536279,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,255447,2001,,1663,2.5,4,7/26/2000,193000,TRUE
https://www.zillow.com/homedetails/3821-Coral-Shores-Ct-San-Diego-CA-92173/51082237_zpid/,http://www.zillow.com/homedetails/3821-Coral-Shores-Ct-San-Diego-CA-92173/51082237_zpid/#charts-and-data,http://www.zillow.com/homes/51082237_zpid/,http://www.zillow.com/homes/comps/51082237_zpid/,3821 Coral Shores Ct,92173,San Diego,CA,32.544044,-117.048002,516553,USD,11/2/2019,526,490725,542381,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,271566,2001,,1558,2,4,8/14/2000,182500,TRUE
https://www.zillow.com/homedetails/3827-Coral-Shores-Ct-San-Diego-CA-92173/51082238_zpid/,http://www.zillow.com/homedetails/3827-Coral-Shores-Ct-San-Diego-CA-92173/51082238_zpid/#charts-and-data,http://www.zillow.com/homes/51082238_zpid/,http://www.zillow.com/homes/comps/51082238_zpid/,3827 Coral Shores Ct,92173,San Diego,CA,32.544078,-117.047835,539858,USD,11/2/2019,-28299,512865,566851,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,485865,2001,,2038,3,5,2/24/2016,467000,TRUE
https://www.zillow.com/homedetails/3830-Coral-Shores-Ct-San-Ysidro-CA-92173/51082259_zpid/,http://www.zillow.com/homedetails/3830-Coral-Shores-Ct-San-Ysidro-CA-92173/51082259_zpid/#charts-and-data,http://www.zillow.com/homes/51082259_zpid/,http://www.zillow.com/homes/comps/51082259_zpid/,3830 Coral Shores Ct,92173,San Ysidro,CA,32.544504,-117.047899,547261,USD,11/2/2019,-23459,519898,580097,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,365290,2001,,2038,3,5,5/28/2010,322000,TRUE
https://www.zillow.com/homedetails/3833-Coral-Shores-Ct-San-Ysidro-CA-92173/51082239_zpid/,http://www.zillow.com/homedetails/3833-Coral-Shores-Ct-San-Ysidro-CA-92173/51082239_zpid/#charts-and-data,http://www.zillow.com/homes/51082239_zpid/,http://www.zillow.com/homes/comps/51082239_zpid/,3833 Coral Shores Ct,92173,San Ysidro,CA,32.544123,-117.047671,510619,USD,11/2/2019,-1178,485088,536150,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,252797,2001,,1663,2.5,4,8/9/2000,191000,TRUE
https://www.zillow.com/homedetails/3839-Coral-Shores-Ct-San-Ysidro-CA-92173/51082240_zpid/,http://www.zillow.com/homedetails/3839-Coral-Shores-Ct-San-Ysidro-CA-92173/51082240_zpid/#charts-and-data,http://www.zillow.com/homes/51082240_zpid/,http://www.zillow.com/homes/comps/51082240_zpid/,3839 Coral Shores Ct,92173,San Ysidro,CA,32.544181,-117.047513,509651,USD,11/2/2019,-797,484168,535134,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,242997,2001,,1558,2,4,8/7/2000,184000,TRUE
https://www.zillow.com/homedetails/3840-Coral-Shores-Ct-San-Ysidro-CA-92173/51082258_zpid/,http://www.zillow.com/homedetails/3840-Coral-Shores-Ct-San-Ysidro-CA-92173/51082258_zpid/#charts-and-data,http://www.zillow.com/homes/51082258_zpid/,http://www.zillow.com/homes/comps/51082258_zpid/,3840 Coral Shores Ct,92173,San Ysidro,CA,32.544553,-117.047723,510792,USD,11/2/2019,-3067,485252,536332,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,248826,2001,,1663,2.5,4,7/21/2000,188000,TRUE
https://www.zillow.com/homedetails/3845-Coral-Shores-Ct-San-Ysidro-CA-92173/51082241_zpid/,http://www.zillow.com/homedetails/3845-Coral-Shores-Ct-San-Ysidro-CA-92173/51082241_zpid/#charts-and-data,http://www.zillow.com/homes/51082241_zpid/,http://www.zillow.com/homes/comps/51082241_zpid/,3845 Coral Shores Ct,92173,San Ysidro,CA,32.544249,-117.047363,507245,USD,11/2/2019,-2588,481883,532607,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,300625,2001,,1663,3,4,2/10/2010,265000,TRUE
https://www.zillow.com/homedetails/3850-Coral-Shores-Ct-San-Diego-CA-92173/51082257_zpid/,http://www.zillow.com/homedetails/3850-Coral-Shores-Ct-San-Diego-CA-92173/51082257_zpid/#charts-and-data,http://www.zillow.com/homes/51082257_zpid/,http://www.zillow.com/homes/comps/51082257_zpid/,3850 Coral Shores Ct,92173,San Diego,CA,32.544627,-117.047566,515040,USD,11/2/2019,-49884,489288,540792,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,267630,2001,,2038,3,5,7/21/2000,202500,TRUE
https://www.zillow.com/homedetails/3853-Coral-Shores-Ct-San-Ysidro-CA-92173/49942328_zpid/,http://www.zillow.com/homedetails/3853-Coral-Shores-Ct-San-Ysidro-CA-92173/49942328_zpid/#charts-and-data,http://www.zillow.com/homes/49942328_zpid/,http://www.zillow.com/homes/comps/49942328_zpid/,3853 Coral Shores Ct,92173,San Ysidro,CA,32.54433,-117.04722,514993,USD,11/2/2019,-48927,489243,540743,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,270953,2001,,2038,3,5,5/4/2000,201000,TRUE
https://www.zillow.com/homedetails/3859-Coral-Shores-Ct-San-Ysidro-CA-92173/51082242_zpid/,http://www.zillow.com/homedetails/3859-Coral-Shores-Ct-San-Ysidro-CA-92173/51082242_zpid/#charts-and-data,http://www.zillow.com/homes/51082242_zpid/,http://www.zillow.com/homes/comps/51082242_zpid/,3859 Coral Shores Ct,92173,San Ysidro,CA,32.544407,-117.047077,500127,USD,11/2/2019,172,475121,525133,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,251776,2001,,1663,2.5,4,4/28/2000,186500,TRUE
https://www.zillow.com/homedetails/3867-Coral-Shores-Ct-San-Ysidro-CA-92173/49942329_zpid/,http://www.zillow.com/homedetails/3867-Coral-Shores-Ct-San-Ysidro-CA-92173/49942329_zpid/#charts-and-data,http://www.zillow.com/homes/49942329_zpid/,http://www.zillow.com/homes/comps/49942329_zpid/,3867 Coral Shores Ct,92173,San Ysidro,CA,32.544486,-117.046933,527735,USD,11/2/2019,-39170,501348,554122,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,427785,2001,,2038,3,5,7/31/2014,405000,TRUE
https://www.zillow.com/homedetails/3873-Coral-Shores-Ct-San-Ysidro-CA-92173/51082243_zpid/,http://www.zillow.com/homedetails/3873-Coral-Shores-Ct-San-Ysidro-CA-92173/51082243_zpid/#charts-and-data,http://www.zillow.com/homes/51082243_zpid/,http://www.zillow.com/homes/comps/51082243_zpid/,3873 Coral Shores Ct,92173,San Ysidro,CA,32.544562,-117.04679,509576,USD,11/2/2019,-589,484097,535055,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,244344,2001,,1558,2,4,4/26/2000,181000,TRUE
https://www.zillow.com/homedetails/3874-Coral-Shores-Ct-San-Ysidro-CA-92173/51082250_zpid/,http://www.zillow.com/homedetails/3874-Coral-Shores-Ct-San-Ysidro-CA-92173/51082250_zpid/#charts-and-data,http://www.zillow.com/homes/51082250_zpid/,http://www.zillow.com/homes/comps/51082250_zpid/,3874 Coral Shores Ct,92173,San Ysidro,CA,32.544942,-117.047016,530755,USD,11/2/2019,-34493,504217,557293,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,472943,2001,,2038,3,5,7/22/2003,378500,TRUE
https://www.zillow.com/homedetails/3879-Coral-Shores-Ct-San-Ysidro-CA-92173/51082244_zpid/,http://www.zillow.com/homedetails/3879-Coral-Shores-Ct-San-Ysidro-CA-92173/51082244_zpid/#charts-and-data,http://www.zillow.com/homes/51082244_zpid/,http://www.zillow.com/homes/comps/51082244_zpid/,3879 Coral Shores Ct,92173,San Ysidro,CA,32.544641,-117.046646,515040,USD,11/2/2019,-48909,489288,540792,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,269873,2001,,2038,3,5,4/24/2000,200000,TRUE
https://www.zillow.com/homedetails/3880-Coral-Shores-Ct-San-Ysidro-CA-92173/51082249_zpid/,http://www.zillow.com/homedetails/3880-Coral-Shores-Ct-San-Ysidro-CA-92173/51082249_zpid/#charts-and-data,http://www.zillow.com/homes/51082249_zpid/,http://www.zillow.com/homes/comps/51082249_zpid/,3880 Coral Shores Ct,92173,San Ysidro,CA,32.545074,-117.04692,519262,USD,11/2/2019,774,477721,565996,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,346317,2001,5026,1663,3,4,10/11/2019,520000,TRUE
https://www.zillow.com/homedetails/3885-Coral-Shores-Ct-San-Ysidro-CA-92173/49942330_zpid/,http://www.zillow.com/homedetails/3885-Coral-Shores-Ct-San-Ysidro-CA-92173/49942330_zpid/#charts-and-data,http://www.zillow.com/homes/49942330_zpid/,http://www.zillow.com/homes/comps/49942330_zpid/,3885 Coral Shores Ct,92173,San Ysidro,CA,32.544708,-117.046489,509758,USD,11/2/2019,1949,484270,535246,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,294252,2001,,1558,2,4,3/30/2009,260000,TRUE
https://www.zillow.com/homedetails/3886-Coral-Shores-Ct-San-Ysidro-CA-92173/51082248_zpid/,http://www.zillow.com/homedetails/3886-Coral-Shores-Ct-San-Ysidro-CA-92173/51082248_zpid/#charts-and-data,http://www.zillow.com/homes/51082248_zpid/,http://www.zillow.com/homes/comps/51082248_zpid/,3886 Coral Shores Ct,92173,San Ysidro,CA,32.545147,-117.046774,502554,USD,11/2/2019,6675,477426,527682,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,265956,2001,,1558,2,3,4/19/2000,189000,TRUE
https://www.zillow.com/homedetails/3891-Coral-Shores-Ct-San-Diego-CA-92173/51082245_zpid/,http://www.zillow.com/homedetails/3891-Coral-Shores-Ct-San-Diego-CA-92173/51082245_zpid/#charts-and-data,http://www.zillow.com/homes/51082245_zpid/,http://www.zillow.com/homes/comps/51082245_zpid/,3891 Coral Shores Ct,92173,San Diego,CA,32.544839,-117.046314,536138,USD,11/2/2019,-30055,509331,562945,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,500000,2001,,2038,3,5,2/27/2004,450000,TRUE
https://www.zillow.com/homedetails/3894-Coral-Shores-Ct-San-Ysidro-CA-92173/51082247_zpid/,http://www.zillow.com/homedetails/3894-Coral-Shores-Ct-San-Ysidro-CA-92173/51082247_zpid/#charts-and-data,http://www.zillow.com/homes/51082247_zpid/,http://www.zillow.com/homes/comps/51082247_zpid/,3894 Coral Shores Ct,92173,San Ysidro,CA,32.545178,-117.046591,511387,USD,11/2/2019,-2332,485818,536956,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,257851,2001,,1663,3,4,4/20/2000,191081,TRUE
https://www.zillow.com/homedetails/3897-Coral-Shores-Ct-San-Ysidro-CA-92173/51082246_zpid/,http://www.zillow.com/homedetails/3897-Coral-Shores-Ct-San-Ysidro-CA-92173/51082246_zpid/#charts-and-data,http://www.zillow.com/homes/51082246_zpid/,http://www.zillow.com/homes/comps/51082246_zpid/,3897 Coral Shores Ct,92173,San Ysidro,CA,32.545043,-117.046401,574108,USD,11/2/2019,-1450,545403,602813,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,389609,2001,7884,2349,3,5,2/11/2013,360000,TRUE
https://www.zillow.com/homedetails/1906-Corte-Amalia-San-Ysidro-CA-92173/17175273_zpid/,http://www.zillow.com/homedetails/1906-Corte-Amalia-San-Ysidro-CA-92173/17175273_zpid/#charts-and-data,http://www.zillow.com/homes/17175273_zpid/,http://www.zillow.com/homes/comps/17175273_zpid/,1906 Corte Amalia,92173,San Ysidro,CA,32.561639,-117.058389,511138,USD,11/2/2019,-4527,485581,536695,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,445486,2004,,1760,2.5,4,4/29/2003,350000,TRUE
https://www.zillow.com/homedetails/1911-Corte-Amalia-San-Ysidro-CA-92173/17175277_zpid/,http://www.zillow.com/homedetails/1911-Corte-Amalia-San-Ysidro-CA-92173/17175277_zpid/#charts-and-data,http://www.zillow.com/homes/17175277_zpid/,http://www.zillow.com/homes/comps/17175277_zpid/,1911 Corte Amalia,92173,San Ysidro,CA,32.561295,-117.057876,513095,USD,11/2/2019,-2987,487440,538750,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,442954,2004,,1760,2.5,4,12/3/2003,355000,TRUE
https://www.zillow.com/homedetails/1912-Corte-Amalia-San-Ysidro-CA-92173/17175274_zpid/,http://www.zillow.com/homedetails/1912-Corte-Amalia-San-Ysidro-CA-92173/17175274_zpid/#charts-and-data,http://www.zillow.com/homes/17175274_zpid/,http://www.zillow.com/homes/comps/17175274_zpid/,1912 Corte Amalia,92173,San Ysidro,CA,32.561439,-117.058389,508936,USD,11/2/2019,6705,483489,534383,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,437331,2004,,1549,2,4,1/23/2004,350000,TRUE
